id,challenge,frequency
639,domain_expertise,Sometimes
640,domain_expertise,NA
641,domain_expertise,Most of the time
642,domain_expertise,NA
643,domain_expertise,Often
644,domain_expertise,NA
645,domain_expertise,NA
646,domain_expertise,NA
647,domain_expertise,NA
648,domain_expertise,NA
649,domain_expertise,Often
650,domain_expertise,NA
651,domain_expertise,NA
652,domain_expertise,NA
653,domain_expertise,NA
654,domain_expertise,NA
655,domain_expertise,NA
656,domain_expertise,NA
657,domain_expertise,NA
658,domain_expertise,Often
659,domain_expertise,NA
660,domain_expertise,NA
661,domain_expertise,NA
662,domain_expertise,NA
663,domain_expertise,NA
664,domain_expertise,NA
665,domain_expertise,NA
666,domain_expertise,NA
667,domain_expertise,NA
668,domain_expertise,Often
669,domain_expertise,NA
670,domain_expertise,NA
671,domain_expertise,NA
672,domain_expertise,NA
673,domain_expertise,NA
674,domain_expertise,NA
675,domain_expertise,Often
676,domain_expertise,Often
677,domain_expertise,NA
678,domain_expertise,NA
679,domain_expertise,NA
680,domain_expertise,NA
681,domain_expertise,Sometimes
682,domain_expertise,NA
683,domain_expertise,NA
684,domain_expertise,NA
685,domain_expertise,NA
686,domain_expertise,NA
687,domain_expertise,Sometimes
688,domain_expertise,NA
689,domain_expertise,NA
690,domain_expertise,NA
691,domain_expertise,NA
692,domain_expertise,NA
693,domain_expertise,NA
694,domain_expertise,NA
695,domain_expertise,NA
696,domain_expertise,NA
697,domain_expertise,NA
698,domain_expertise,NA
699,domain_expertise,NA
700,domain_expertise,Often
701,domain_expertise,NA
702,domain_expertise,NA
703,domain_expertise,NA
704,domain_expertise,NA
705,domain_expertise,NA
706,domain_expertise,NA
707,domain_expertise,NA
708,domain_expertise,NA
709,domain_expertise,NA
710,domain_expertise,NA
711,domain_expertise,NA
712,domain_expertise,NA
713,domain_expertise,NA
714,domain_expertise,NA
715,domain_expertise,NA
716,domain_expertise,NA
717,domain_expertise,NA
718,domain_expertise,NA
719,domain_expertise,NA
720,domain_expertise,NA
721,domain_expertise,NA
722,domain_expertise,NA
723,domain_expertise,NA
724,domain_expertise,NA
725,domain_expertise,Most of the time
726,domain_expertise,NA
727,domain_expertise,Often
728,domain_expertise,Often
729,domain_expertise,NA
730,domain_expertise,NA
731,domain_expertise,NA
732,domain_expertise,NA
733,domain_expertise,NA
734,domain_expertise,NA
735,domain_expertise,Often
736,domain_expertise,Often
737,domain_expertise,NA
738,domain_expertise,NA
739,domain_expertise,NA
740,domain_expertise,NA
741,domain_expertise,NA
742,domain_expertise,Often
743,domain_expertise,NA
744,domain_expertise,NA
745,domain_expertise,NA
746,domain_expertise,NA
747,domain_expertise,NA
748,domain_expertise,NA
749,domain_expertise,NA
750,domain_expertise,NA
751,domain_expertise,NA
752,domain_expertise,NA
753,domain_expertise,NA
754,domain_expertise,NA
755,domain_expertise,NA
756,domain_expertise,NA
757,domain_expertise,Sometimes
758,domain_expertise,NA
759,domain_expertise,NA
760,domain_expertise,NA
761,domain_expertise,NA
762,domain_expertise,NA
763,domain_expertise,NA
764,domain_expertise,NA
765,domain_expertise,NA
766,domain_expertise,NA
767,domain_expertise,NA
768,domain_expertise,Often
769,domain_expertise,NA
770,domain_expertise,NA
771,domain_expertise,NA
772,domain_expertise,Sometimes
773,domain_expertise,NA
774,domain_expertise,NA
775,domain_expertise,NA
776,domain_expertise,NA
777,domain_expertise,NA
778,domain_expertise,NA
779,domain_expertise,NA
780,domain_expertise,NA
781,domain_expertise,NA
782,domain_expertise,NA
783,domain_expertise,NA
784,domain_expertise,NA
785,domain_expertise,NA
786,domain_expertise,Often
787,domain_expertise,NA
788,domain_expertise,NA
789,domain_expertise,NA
790,domain_expertise,Sometimes
791,domain_expertise,NA
792,domain_expertise,NA
793,domain_expertise,NA
794,domain_expertise,NA
795,domain_expertise,NA
796,domain_expertise,NA
797,domain_expertise,Sometimes
798,domain_expertise,NA
799,domain_expertise,NA
800,domain_expertise,NA
801,domain_expertise,NA
802,domain_expertise,Most of the time
803,domain_expertise,Sometimes
804,domain_expertise,NA
805,domain_expertise,NA
806,domain_expertise,NA
807,domain_expertise,Most of the time
808,domain_expertise,NA
809,domain_expertise,NA
810,domain_expertise,NA
811,domain_expertise,NA
812,domain_expertise,NA
813,domain_expertise,NA
814,domain_expertise,NA
815,domain_expertise,NA
816,domain_expertise,NA
817,domain_expertise,NA
818,domain_expertise,NA
819,domain_expertise,Most of the time
820,domain_expertise,NA
821,domain_expertise,NA
822,domain_expertise,NA
823,domain_expertise,NA
824,domain_expertise,NA
825,domain_expertise,NA
826,domain_expertise,NA
827,domain_expertise,NA
828,domain_expertise,NA
829,domain_expertise,NA
830,domain_expertise,NA
831,domain_expertise,NA
832,domain_expertise,Most of the time
833,domain_expertise,Often
834,domain_expertise,Sometimes
835,domain_expertise,Often
836,domain_expertise,NA
837,domain_expertise,Often
838,domain_expertise,NA
839,domain_expertise,NA
840,domain_expertise,NA
841,domain_expertise,NA
842,domain_expertise,NA
843,domain_expertise,NA
844,domain_expertise,Often
845,domain_expertise,NA
846,domain_expertise,NA
847,domain_expertise,NA
848,domain_expertise,Sometimes
849,domain_expertise,Rarely
850,domain_expertise,NA
851,domain_expertise,NA
852,domain_expertise,NA
853,domain_expertise,NA
854,domain_expertise,NA
855,domain_expertise,NA
856,domain_expertise,NA
857,domain_expertise,Most of the time
858,domain_expertise,NA
859,domain_expertise,NA
860,domain_expertise,NA
861,domain_expertise,NA
862,domain_expertise,Often
863,domain_expertise,NA
864,domain_expertise,NA
865,domain_expertise,NA
866,domain_expertise,NA
867,domain_expertise,NA
868,domain_expertise,NA
869,domain_expertise,NA
870,domain_expertise,Sometimes
871,domain_expertise,NA
872,domain_expertise,NA
873,domain_expertise,NA
874,domain_expertise,NA
875,domain_expertise,NA
876,domain_expertise,NA
877,domain_expertise,NA
878,domain_expertise,NA
879,domain_expertise,NA
880,domain_expertise,Sometimes
881,domain_expertise,NA
882,domain_expertise,NA
883,domain_expertise,NA
884,domain_expertise,NA
885,domain_expertise,NA
886,domain_expertise,NA
887,domain_expertise,NA
888,domain_expertise,NA
889,domain_expertise,NA
890,domain_expertise,NA
891,domain_expertise,NA
892,domain_expertise,NA
893,domain_expertise,NA
894,domain_expertise,NA
895,domain_expertise,NA
896,domain_expertise,NA
897,domain_expertise,NA
898,domain_expertise,NA
899,domain_expertise,NA
900,domain_expertise,NA
901,domain_expertise,NA
902,domain_expertise,NA
903,domain_expertise,NA
904,domain_expertise,NA
905,domain_expertise,NA
906,domain_expertise,NA
907,domain_expertise,NA
908,domain_expertise,NA
909,domain_expertise,Often
910,domain_expertise,NA
911,domain_expertise,Most of the time
912,domain_expertise,NA
913,domain_expertise,NA
914,domain_expertise,Sometimes
915,domain_expertise,NA
916,domain_expertise,NA
917,domain_expertise,NA
918,domain_expertise,NA
919,domain_expertise,NA
920,domain_expertise,NA
921,domain_expertise,NA
922,domain_expertise,NA
923,domain_expertise,NA
924,domain_expertise,NA
925,domain_expertise,NA
926,domain_expertise,NA
927,domain_expertise,NA
928,domain_expertise,NA
929,domain_expertise,NA
930,domain_expertise,NA
931,domain_expertise,NA
932,domain_expertise,NA
933,domain_expertise,NA
934,domain_expertise,NA
935,domain_expertise,NA
936,domain_expertise,Sometimes
937,domain_expertise,NA
938,domain_expertise,NA
939,domain_expertise,NA
940,domain_expertise,NA
941,domain_expertise,NA
942,domain_expertise,Most of the time
943,domain_expertise,NA
944,domain_expertise,NA
945,domain_expertise,NA
946,domain_expertise,NA
947,domain_expertise,NA
948,domain_expertise,NA
949,domain_expertise,Often
950,domain_expertise,NA
951,domain_expertise,NA
952,domain_expertise,NA
953,domain_expertise,NA
954,domain_expertise,NA
955,domain_expertise,NA
956,domain_expertise,NA
957,domain_expertise,NA
958,domain_expertise,NA
959,domain_expertise,NA
960,domain_expertise,NA
961,domain_expertise,NA
962,domain_expertise,Sometimes
963,domain_expertise,NA
964,domain_expertise,NA
965,domain_expertise,NA
966,domain_expertise,NA
967,domain_expertise,Sometimes
968,domain_expertise,Sometimes
969,domain_expertise,NA
970,domain_expertise,NA
971,domain_expertise,NA
972,domain_expertise,Sometimes
973,domain_expertise,NA
974,domain_expertise,NA
975,domain_expertise,NA
976,domain_expertise,NA
977,domain_expertise,NA
978,domain_expertise,NA
979,domain_expertise,Most of the time
980,domain_expertise,Often
981,domain_expertise,NA
982,domain_expertise,NA
983,domain_expertise,Sometimes
984,domain_expertise,Often
985,domain_expertise,NA
986,domain_expertise,NA
987,domain_expertise,Often
988,domain_expertise,NA
989,domain_expertise,NA
990,domain_expertise,NA
991,domain_expertise,NA
992,domain_expertise,NA
993,domain_expertise,NA
994,domain_expertise,NA
995,domain_expertise,NA
996,domain_expertise,NA
997,domain_expertise,NA
998,domain_expertise,Often
999,domain_expertise,NA
1000,domain_expertise,NA
1001,domain_expertise,Sometimes
1002,domain_expertise,NA
1003,domain_expertise,NA
1004,domain_expertise,NA
1005,domain_expertise,NA
1006,domain_expertise,NA
1007,domain_expertise,NA
1008,domain_expertise,NA
1009,domain_expertise,NA
1010,domain_expertise,NA
1011,domain_expertise,NA
1012,domain_expertise,NA
1013,domain_expertise,NA
1014,domain_expertise,NA
1015,domain_expertise,NA
1016,domain_expertise,NA
1017,domain_expertise,NA
1018,domain_expertise,NA
1019,domain_expertise,NA
1020,domain_expertise,NA
1021,domain_expertise,NA
1022,domain_expertise,NA
1023,domain_expertise,NA
1024,domain_expertise,NA
1025,domain_expertise,NA
1026,domain_expertise,NA
1027,domain_expertise,NA
1028,domain_expertise,NA
1029,domain_expertise,NA
1030,domain_expertise,NA
1031,domain_expertise,NA
1032,domain_expertise,NA
1033,domain_expertise,NA
1034,domain_expertise,NA
1035,domain_expertise,NA
1036,domain_expertise,NA
1037,domain_expertise,NA
1038,domain_expertise,NA
1039,domain_expertise,NA
1040,domain_expertise,Sometimes
1041,domain_expertise,NA
1042,domain_expertise,NA
1043,domain_expertise,NA
1044,domain_expertise,NA
1045,domain_expertise,Often
1046,domain_expertise,NA
1047,domain_expertise,NA
1048,domain_expertise,NA
1049,domain_expertise,NA
1050,domain_expertise,Most of the time
1051,domain_expertise,NA
1052,domain_expertise,NA
1053,domain_expertise,NA
1054,domain_expertise,NA
1055,domain_expertise,NA
1056,domain_expertise,Most of the time
1057,domain_expertise,NA
1058,domain_expertise,Often
1059,domain_expertise,NA
1060,domain_expertise,NA
1061,domain_expertise,NA
1062,domain_expertise,NA
1063,domain_expertise,NA
1064,domain_expertise,Sometimes
1065,domain_expertise,NA
1066,domain_expertise,NA
1067,domain_expertise,NA
1068,domain_expertise,NA
1069,domain_expertise,NA
1070,domain_expertise,NA
1071,domain_expertise,NA
1072,domain_expertise,NA
1073,domain_expertise,Rarely
1074,domain_expertise,NA
1075,domain_expertise,NA
1076,domain_expertise,NA
1077,domain_expertise,NA
1078,domain_expertise,NA
1079,domain_expertise,NA
1080,domain_expertise,Often
1081,domain_expertise,NA
1082,domain_expertise,NA
1083,domain_expertise,NA
1084,domain_expertise,NA
1085,domain_expertise,NA
1086,domain_expertise,NA
1087,domain_expertise,NA
1088,domain_expertise,Sometimes
1089,domain_expertise,Often
1090,domain_expertise,NA
1091,domain_expertise,Sometimes
1092,domain_expertise,NA
1093,domain_expertise,NA
1094,domain_expertise,NA
1095,domain_expertise,NA
1096,domain_expertise,Sometimes
1097,domain_expertise,NA
1098,domain_expertise,NA
1099,domain_expertise,NA
1100,domain_expertise,NA
1101,domain_expertise,NA
1102,domain_expertise,NA
1103,domain_expertise,NA
1104,domain_expertise,NA
1105,domain_expertise,NA
1106,domain_expertise,NA
1107,domain_expertise,Sometimes
1108,domain_expertise,NA
1109,domain_expertise,Most of the time
1110,domain_expertise,NA
1111,domain_expertise,NA
1112,domain_expertise,Most of the time
1113,domain_expertise,NA
1114,domain_expertise,NA
1115,domain_expertise,NA
1116,domain_expertise,NA
1117,domain_expertise,NA
1118,domain_expertise,NA
1119,domain_expertise,NA
1120,domain_expertise,NA
1121,domain_expertise,NA
1122,domain_expertise,NA
1123,domain_expertise,NA
1124,domain_expertise,Often
1125,domain_expertise,NA
1126,domain_expertise,NA
1127,domain_expertise,NA
1128,domain_expertise,Often
1129,domain_expertise,NA
1130,domain_expertise,NA
1131,domain_expertise,NA
1132,domain_expertise,NA
1133,domain_expertise,Most of the time
1134,domain_expertise,Often
1135,domain_expertise,NA
1136,domain_expertise,NA
1137,domain_expertise,Often
1138,domain_expertise,Sometimes
1139,domain_expertise,Often
1140,domain_expertise,NA
1141,domain_expertise,NA
1142,domain_expertise,NA
1143,domain_expertise,NA
1144,domain_expertise,NA
1145,domain_expertise,NA
1146,domain_expertise,NA
1147,domain_expertise,Often
1148,domain_expertise,NA
1149,domain_expertise,NA
1150,domain_expertise,NA
1151,domain_expertise,NA
1152,domain_expertise,NA
1153,domain_expertise,Often
1154,domain_expertise,NA
1155,domain_expertise,NA
1156,domain_expertise,NA
1157,domain_expertise,NA
1158,domain_expertise,NA
1159,domain_expertise,NA
1160,domain_expertise,NA
1161,domain_expertise,NA
1162,domain_expertise,NA
1163,domain_expertise,NA
1164,domain_expertise,NA
1165,domain_expertise,NA
1166,domain_expertise,NA
1167,domain_expertise,NA
1168,domain_expertise,NA
1169,domain_expertise,NA
1170,domain_expertise,Most of the time
1171,domain_expertise,NA
1172,domain_expertise,NA
1173,domain_expertise,NA
1174,domain_expertise,NA
1175,domain_expertise,NA
1176,domain_expertise,NA
1177,domain_expertise,NA
1178,domain_expertise,NA
1179,domain_expertise,NA
1180,domain_expertise,NA
1181,domain_expertise,NA
1182,domain_expertise,NA
1183,domain_expertise,NA
1184,domain_expertise,NA
1185,domain_expertise,NA
1186,domain_expertise,NA
1187,domain_expertise,NA
1188,domain_expertise,NA
1189,domain_expertise,Most of the time
1190,domain_expertise,NA
1191,domain_expertise,NA
1192,domain_expertise,Often
1193,domain_expertise,Often
1194,domain_expertise,NA
1195,domain_expertise,NA
1196,domain_expertise,NA
1197,domain_expertise,NA
1198,domain_expertise,NA
1199,domain_expertise,NA
1200,domain_expertise,NA
1201,domain_expertise,NA
1202,domain_expertise,NA
1203,domain_expertise,Often
1204,domain_expertise,NA
1205,domain_expertise,NA
1206,domain_expertise,NA
1207,domain_expertise,NA
1208,domain_expertise,NA
1209,domain_expertise,NA
1210,domain_expertise,NA
1211,domain_expertise,NA
1212,domain_expertise,NA
1213,domain_expertise,NA
1214,domain_expertise,NA
1215,domain_expertise,NA
1216,domain_expertise,NA
1217,domain_expertise,NA
1218,domain_expertise,NA
1219,domain_expertise,NA
1220,domain_expertise,NA
1221,domain_expertise,NA
1222,domain_expertise,NA
1223,domain_expertise,NA
1224,domain_expertise,NA
1225,domain_expertise,Sometimes
1226,domain_expertise,NA
1227,domain_expertise,NA
1228,domain_expertise,NA
1229,domain_expertise,NA
1230,domain_expertise,NA
1231,domain_expertise,NA
1232,domain_expertise,NA
1233,domain_expertise,NA
1234,domain_expertise,NA
1235,domain_expertise,NA
1236,domain_expertise,NA
1237,domain_expertise,NA
1238,domain_expertise,NA
1239,domain_expertise,NA
1240,domain_expertise,NA
1241,domain_expertise,NA
1242,domain_expertise,NA
1243,domain_expertise,NA
1244,domain_expertise,NA
1245,domain_expertise,NA
1246,domain_expertise,Often
1247,domain_expertise,NA
1248,domain_expertise,NA
1249,domain_expertise,NA
1250,domain_expertise,NA
1251,domain_expertise,NA
1252,domain_expertise,NA
1253,domain_expertise,NA
1254,domain_expertise,NA
1255,domain_expertise,NA
1256,domain_expertise,NA
1257,domain_expertise,NA
1258,domain_expertise,NA
1259,domain_expertise,Most of the time
1260,domain_expertise,NA
1261,domain_expertise,NA
1262,domain_expertise,NA
1263,domain_expertise,NA
1264,domain_expertise,Often
1265,domain_expertise,NA
1266,domain_expertise,NA
1267,domain_expertise,NA
1268,domain_expertise,NA
1269,domain_expertise,NA
1270,domain_expertise,NA
1271,domain_expertise,NA
1272,domain_expertise,NA
1273,domain_expertise,NA
1274,domain_expertise,NA
1275,domain_expertise,NA
1276,domain_expertise,NA
1277,domain_expertise,NA
1278,domain_expertise,NA
1279,domain_expertise,NA
1280,domain_expertise,NA
1281,domain_expertise,NA
1282,domain_expertise,NA
1283,domain_expertise,NA
1284,domain_expertise,NA
1285,domain_expertise,NA
1286,domain_expertise,NA
1287,domain_expertise,NA
1288,domain_expertise,Sometimes
1289,domain_expertise,NA
1290,domain_expertise,Often
1291,domain_expertise,NA
1292,domain_expertise,NA
1293,domain_expertise,NA
1294,domain_expertise,Often
1295,domain_expertise,NA
1296,domain_expertise,NA
1297,domain_expertise,Often
1298,domain_expertise,NA
1299,domain_expertise,Most of the time
1300,domain_expertise,NA
1301,domain_expertise,NA
1302,domain_expertise,NA
1303,domain_expertise,NA
1304,domain_expertise,NA
1305,domain_expertise,NA
1306,domain_expertise,NA
1307,domain_expertise,NA
1308,domain_expertise,NA
1309,domain_expertise,NA
1310,domain_expertise,NA
1311,domain_expertise,NA
1312,domain_expertise,NA
1313,domain_expertise,NA
1314,domain_expertise,NA
1315,domain_expertise,NA
1316,domain_expertise,NA
1317,domain_expertise,NA
1318,domain_expertise,NA
1319,domain_expertise,Most of the time
1320,domain_expertise,NA
1321,domain_expertise,Rarely
1322,domain_expertise,NA
1323,domain_expertise,NA
1324,domain_expertise,NA
1325,domain_expertise,NA
1326,domain_expertise,Often
1327,domain_expertise,NA
1328,domain_expertise,Most of the time
1329,domain_expertise,NA
1330,domain_expertise,NA
1331,domain_expertise,NA
1332,domain_expertise,NA
1333,domain_expertise,NA
1334,domain_expertise,NA
1335,domain_expertise,NA
1336,domain_expertise,NA
1337,domain_expertise,NA
1338,domain_expertise,NA
1339,domain_expertise,NA
1340,domain_expertise,NA
1341,domain_expertise,NA
1342,domain_expertise,NA
1343,domain_expertise,NA
1344,domain_expertise,NA
1345,domain_expertise,NA
1346,domain_expertise,Sometimes
1347,domain_expertise,NA
1348,domain_expertise,NA
1349,domain_expertise,NA
1350,domain_expertise,NA
1351,domain_expertise,Often
1352,domain_expertise,NA
1353,domain_expertise,NA
1354,domain_expertise,NA
1355,domain_expertise,NA
1356,domain_expertise,NA
1357,domain_expertise,NA
1358,domain_expertise,NA
1359,domain_expertise,NA
