id,platform,usefulness
2214,Courses,Very useful
2215,Courses,Very useful
2216,Courses,Very useful
2218,Courses,Very useful
2221,Courses,Somewhat useful
2230,Courses,Very useful
2233,Courses,Not Useful
2235,Courses,Very useful
2236,Courses,Very useful
2237,Courses,Very useful
2238,Courses,Very useful
2241,Courses,Very useful
2244,Courses,Very useful
2245,Courses,Very useful
2246,Courses,Very useful
2248,Courses,Very useful
2249,Courses,Somewhat useful
2254,Courses,Somewhat useful
2255,Courses,Somewhat useful
2256,Courses,Very useful
2258,Courses,Somewhat useful
2262,Courses,Very useful
2263,Courses,Somewhat useful
2265,Courses,Very useful
2267,Courses,Very useful
2268,Courses,Somewhat useful
2276,Courses,Very useful
2281,Courses,Very useful
2286,Courses,Very useful
2288,Courses,Very useful
2293,Courses,Very useful
2296,Courses,Somewhat useful
2300,Courses,Somewhat useful
2302,Courses,Somewhat useful
2304,Courses,Somewhat useful
2305,Courses,Very useful
2315,Courses,Somewhat useful
2318,Courses,Very useful
2321,Courses,Somewhat useful
2325,Courses,Very useful
2326,Courses,Very useful
2327,Courses,Very useful
2329,Courses,Somewhat useful
2330,Courses,Very useful
2331,Courses,Somewhat useful
2333,Courses,Somewhat useful
2334,Courses,Somewhat useful
2337,Courses,Very useful
2343,Courses,Very useful
2345,Courses,Somewhat useful
2346,Courses,Very useful
2348,Courses,Very useful
2350,Courses,Very useful
2353,Courses,Very useful
2355,Courses,Very useful
2359,Courses,Somewhat useful
2360,Courses,Very useful
2361,Courses,Very useful
2363,Courses,Somewhat useful
2375,Courses,Very useful
2376,Courses,Somewhat useful
2377,Courses,Very useful
2378,Courses,Very useful
2380,Courses,Somewhat useful
2383,Courses,Very useful
2384,Courses,Somewhat useful
2385,Courses,Very useful
2389,Courses,Somewhat useful
2398,Courses,Very useful
2402,Courses,Very useful
2404,Courses,Very useful
2406,Courses,Very useful
2409,Courses,Somewhat useful
2412,Courses,Somewhat useful
2413,Courses,Somewhat useful
2414,Courses,Somewhat useful
2417,Courses,Very useful
2418,Courses,Somewhat useful
2419,Courses,Very useful
2423,Courses,Very useful
2424,Courses,Very useful
2430,Courses,Very useful
2439,Courses,Somewhat useful
2449,Courses,Very useful
2450,Courses,Somewhat useful
2454,Courses,Very useful
2456,Courses,Somewhat useful
2460,Courses,Very useful
2465,Courses,Somewhat useful
2478,Courses,Very useful
2480,Courses,Very useful
2482,Courses,Very useful
2520,Courses,Very useful
2530,Courses,Somewhat useful
2592,Courses,Very useful
2623,Courses,Somewhat useful
2665,Courses,Very useful
2745,Courses,Somewhat useful
2750,Courses,Very useful
2790,Courses,Somewhat useful
2791,Courses,Very useful
2797,Courses,Very useful
2802,Courses,Very useful
2837,Courses,Very useful
2,Projects,Very useful
3,Projects,Somewhat useful
7,Projects,Very useful
8,Projects,Very useful
9,Projects,Very useful
11,Projects,Very useful
12,Projects,Very useful
16,Projects,Very useful
17,Projects,Somewhat useful
20,Projects,Very useful
22,Projects,Very useful
26,Projects,Very useful
30,Projects,Very useful
31,Projects,Very useful
34,Projects,Very useful
35,Projects,Not Useful
38,Projects,Very useful
39,Projects,Very useful
40,Projects,Very useful
41,Projects,Very useful
45,Projects,Very useful
46,Projects,Somewhat useful
47,Projects,Very useful
48,Projects,Very useful
49,Projects,Very useful
51,Projects,Very useful
53,Projects,Very useful
55,Projects,Very useful
56,Projects,Very useful
57,Projects,Somewhat useful
59,Projects,Very useful
60,Projects,Somewhat useful
63,Projects,Very useful
64,Projects,Very useful
66,Projects,Somewhat useful
67,Projects,Somewhat useful
68,Projects,Very useful
71,Projects,Very useful
73,Projects,Very useful
74,Projects,Very useful
76,Projects,Very useful
78,Projects,Very useful
80,Projects,Very useful
85,Projects,Not Useful
86,Projects,Very useful
87,Projects,Very useful
88,Projects,Very useful
89,Projects,Somewhat useful
90,Projects,Somewhat useful
92,Projects,Very useful
94,Projects,Very useful
95,Projects,Very useful
96,Projects,Very useful
97,Projects,Very useful
99,Projects,Very useful
107,Projects,Very useful
112,Projects,Somewhat useful
114,Projects,Very useful
115,Projects,Very useful
119,Projects,Very useful
121,Projects,Somewhat useful
122,Projects,Somewhat useful
123,Projects,Very useful
124,Projects,Very useful
126,Projects,Very useful
130,Projects,Very useful
131,Projects,Very useful
132,Projects,Very useful
133,Projects,Very useful
136,Projects,Somewhat useful
140,Projects,Somewhat useful
142,Projects,Very useful
143,Projects,Very useful
145,Projects,Very useful
146,Projects,Very useful
147,Projects,Very useful
152,Projects,Very useful
153,Projects,Very useful
157,Projects,Somewhat useful
158,Projects,Very useful
160,Projects,Very useful
162,Projects,Very useful
165,Projects,Very useful
167,Projects,Very useful
176,Projects,Very useful
177,Projects,Very useful
180,Projects,Somewhat useful
182,Projects,Very useful
183,Projects,Very useful
186,Projects,Very useful
187,Projects,Very useful
188,Projects,Very useful
189,Projects,Very useful
191,Projects,Somewhat useful
192,Projects,Very useful
194,Projects,Somewhat useful
195,Projects,Very useful
196,Projects,Very useful
204,Projects,Very useful
205,Projects,Very useful
209,Projects,Very useful
212,Projects,Very useful
216,Projects,Very useful
219,Projects,Very useful
222,Projects,Somewhat useful
226,Projects,Very useful
228,Projects,Very useful
230,Projects,Very useful
235,Projects,Very useful
236,Projects,Very useful
240,Projects,Somewhat useful
241,Projects,Very useful
242,Projects,Very useful
243,Projects,Very useful
245,Projects,Very useful
248,Projects,Very useful
250,Projects,Very useful
253,Projects,Very useful
254,Projects,Very useful
255,Projects,Not Useful
256,Projects,Very useful
259,Projects,Very useful
260,Projects,Very useful
267,Projects,Very useful
268,Projects,Very useful
270,Projects,Very useful
271,Projects,Somewhat useful
272,Projects,Very useful
274,Projects,Very useful
278,Projects,Somewhat useful
281,Projects,Very useful
286,Projects,Somewhat useful
289,Projects,Somewhat useful
290,Projects,Very useful
291,Projects,Very useful
292,Projects,Very useful
293,Projects,Somewhat useful
295,Projects,Very useful
297,Projects,Very useful
298,Projects,Very useful
304,Projects,Very useful
305,Projects,Very useful
307,Projects,Somewhat useful
308,Projects,Very useful
309,Projects,Somewhat useful
310,Projects,Very useful
311,Projects,Very useful
312,Projects,Somewhat useful
315,Projects,Somewhat useful
316,Projects,Very useful
318,Projects,Very useful
322,Projects,Very useful
324,Projects,Very useful
326,Projects,Very useful
327,Projects,Very useful
332,Projects,Somewhat useful
335,Projects,Somewhat useful
338,Projects,Very useful
340,Projects,Somewhat useful
342,Projects,Very useful
347,Projects,Very useful
349,Projects,Very useful
350,Projects,Somewhat useful
352,Projects,Somewhat useful
353,Projects,Somewhat useful
355,Projects,Very useful
357,Projects,Very useful
359,Projects,Very useful
363,Projects,Very useful
366,Projects,Very useful
370,Projects,Somewhat useful
371,Projects,Very useful
373,Projects,Very useful
375,Projects,Very useful
376,Projects,Very useful
377,Projects,Very useful
379,Projects,Very useful
381,Projects,Somewhat useful
385,Projects,Very useful
387,Projects,Very useful
389,Projects,Very useful
391,Projects,Very useful
392,Projects,Very useful
393,Projects,Very useful
394,Projects,Very useful
396,Projects,Very useful
414,Projects,Very useful
415,Projects,Very useful
416,Projects,Very useful
417,Projects,Very useful
419,Projects,Very useful
420,Projects,Very useful
423,Projects,Very useful
425,Projects,Somewhat useful
428,Projects,Very useful
429,Projects,Somewhat useful
430,Projects,Very useful
431,Projects,Very useful
436,Projects,Very useful
439,Projects,Very useful
440,Projects,Very useful
441,Projects,Very useful
442,Projects,Very useful
447,Projects,Somewhat useful
449,Projects,Very useful
452,Projects,Very useful
453,Projects,Very useful
454,Projects,Very useful
455,Projects,Very useful
458,Projects,Very useful
462,Projects,Very useful
466,Projects,Very useful
469,Projects,Very useful
471,Projects,Very useful
472,Projects,Somewhat useful
473,Projects,Somewhat useful
477,Projects,Very useful
479,Projects,Very useful
480,Projects,Very useful
481,Projects,Very useful
482,Projects,Very useful
484,Projects,Very useful
489,Projects,Very useful
493,Projects,Very useful
494,Projects,Very useful
496,Projects,Very useful
498,Projects,Somewhat useful
499,Projects,Very useful
500,Projects,Very useful
506,Projects,Very useful
510,Projects,Very useful
511,Projects,Very useful
512,Projects,Very useful
513,Projects,Very useful
514,Projects,Very useful
515,Projects,Somewhat useful
518,Projects,Very useful
519,Projects,Very useful
523,Projects,Very useful
525,Projects,Very useful
528,Projects,Very useful
529,Projects,Somewhat useful
530,Projects,Very useful
534,Projects,Very useful
535,Projects,Very useful
537,Projects,Somewhat useful
539,Projects,Very useful
541,Projects,Very useful
546,Projects,Very useful
547,Projects,Very useful
550,Projects,Very useful
551,Projects,Very useful
560,Projects,Very useful
561,Projects,Somewhat useful
563,Projects,Very useful
568,Projects,Somewhat useful
569,Projects,Very useful
570,Projects,Somewhat useful
578,Projects,Very useful
584,Projects,Very useful
586,Projects,Very useful
588,Projects,Somewhat useful
590,Projects,Very useful
592,Projects,Very useful
595,Projects,Somewhat useful
596,Projects,Very useful
597,Projects,Very useful
599,Projects,Very useful
606,Projects,Very useful
608,Projects,Very useful
610,Projects,Very useful
611,Projects,Very useful
612,Projects,Very useful
613,Projects,Very useful
617,Projects,Very useful
618,Projects,Very useful
619,Projects,Very useful
621,Projects,Very useful
624,Projects,Very useful
625,Projects,Somewhat useful
626,Projects,Somewhat useful
628,Projects,Very useful
629,Projects,Very useful
630,Projects,Very useful
631,Projects,Somewhat useful
633,Projects,Very useful
634,Projects,Very useful
635,Projects,Very useful
636,Projects,Very useful
637,Projects,Very useful
640,Projects,Somewhat useful
642,Projects,Somewhat useful
644,Projects,Very useful
646,Projects,Very useful
648,Projects,Somewhat useful
650,Projects,Very useful
652,Projects,Very useful
654,Projects,Very useful
657,Projects,Somewhat useful
658,Projects,Very useful
662,Projects,Somewhat useful
663,Projects,Very useful
664,Projects,Very useful
666,Projects,Somewhat useful
669,Projects,Very useful
671,Projects,Very useful
672,Projects,Very useful
675,Projects,Somewhat useful
677,Projects,Very useful
679,Projects,Very useful
680,Projects,Very useful
681,Projects,Very useful
683,Projects,Somewhat useful
686,Projects,Very useful
687,Projects,Very useful
688,Projects,Very useful
690,Projects,Very useful
691,Projects,Very useful
694,Projects,Very useful
696,Projects,Very useful
697,Projects,Very useful
698,Projects,Very useful
701,Projects,Very useful
704,Projects,Very useful
705,Projects,Very useful
708,Projects,Very useful
710,Projects,Very useful
711,Projects,Very useful
712,Projects,Very useful
713,Projects,Very useful
715,Projects,Very useful
716,Projects,Very useful
717,Projects,Very useful
720,Projects,Very useful
722,Projects,Very useful
723,Projects,Very useful
726,Projects,Somewhat useful
727,Projects,Somewhat useful
728,Projects,Very useful
729,Projects,Very useful
731,Projects,Very useful
733,Projects,Very useful
734,Projects,Very useful
739,Projects,Very useful
740,Projects,Very useful
741,Projects,Very useful
742,Projects,Very useful
743,Projects,Somewhat useful
746,Projects,Somewhat useful
747,Projects,Somewhat useful
748,Projects,Very useful
749,Projects,Very useful
750,Projects,Very useful
754,Projects,Very useful
756,Projects,Somewhat useful
757,Projects,Very useful
758,Projects,Very useful
760,Projects,Very useful
761,Projects,Very useful
762,Projects,Very useful
763,Projects,Very useful
765,Projects,Very useful
768,Projects,Very useful
769,Projects,Very useful
770,Projects,Very useful
771,Projects,Very useful
773,Projects,Very useful
774,Projects,Very useful
776,Projects,Very useful
777,Projects,Very useful
778,Projects,Very useful
779,Projects,Very useful
781,Projects,Very useful
788,Projects,Very useful
793,Projects,Very useful
794,Projects,Very useful
796,Projects,Very useful
797,Projects,Very useful
798,Projects,Somewhat useful
800,Projects,Very useful
801,Projects,Very useful
802,Projects,Very useful
803,Projects,Very useful
807,Projects,Very useful
813,Projects,Very useful
816,Projects,Very useful
821,Projects,Somewhat useful
823,Projects,Very useful
826,Projects,Very useful
827,Projects,Somewhat useful
829,Projects,Very useful
830,Projects,Very useful
834,Projects,Very useful
835,Projects,Very useful
837,Projects,Very useful
838,Projects,Very useful
841,Projects,Somewhat useful
842,Projects,Very useful
843,Projects,Somewhat useful
846,Projects,Somewhat useful
847,Projects,Very useful
849,Projects,Very useful
850,Projects,Very useful
856,Projects,Somewhat useful
857,Projects,Very useful
858,Projects,Very useful
864,Projects,Very useful
866,Projects,Very useful
867,Projects,Very useful
868,Projects,Very useful
869,Projects,Somewhat useful
870,Projects,Very useful
872,Projects,Very useful
874,Projects,Very useful
875,Projects,Very useful
876,Projects,Very useful
878,Projects,Very useful
879,Projects,Very useful
880,Projects,Very useful
881,Projects,Very useful
883,Projects,Very useful
884,Projects,Very useful
885,Projects,Very useful
889,Projects,Very useful
890,Projects,Very useful
891,Projects,Somewhat useful
892,Projects,Very useful
893,Projects,Very useful
896,Projects,Somewhat useful
898,Projects,Somewhat useful
899,Projects,Very useful
900,Projects,Very useful
901,Projects,Very useful
902,Projects,Very useful
903,Projects,Very useful
909,Projects,Very useful
917,Projects,Somewhat useful
918,Projects,Somewhat useful
919,Projects,Very useful
923,Projects,Somewhat useful
924,Projects,Very useful
926,Projects,Very useful
929,Projects,Very useful
931,Projects,Very useful
936,Projects,Very useful
940,Projects,Very useful
944,Projects,Very useful
947,Projects,Very useful
948,Projects,Very useful
950,Projects,Somewhat useful
953,Projects,Somewhat useful
957,Projects,Very useful
959,Projects,Somewhat useful
961,Projects,Very useful
967,Projects,Very useful
969,Projects,Very useful
970,Projects,Very useful
971,Projects,Very useful
972,Projects,Somewhat useful
973,Projects,Very useful
976,Projects,Very useful
977,Projects,Very useful
978,Projects,Very useful
981,Projects,Very useful
982,Projects,Very useful
986,Projects,Very useful
989,Projects,Somewhat useful
990,Projects,Very useful
991,Projects,Very useful
993,Projects,Very useful
994,Projects,Somewhat useful
997,Projects,Very useful
998,Projects,Not Useful
999,Projects,Very useful
1001,Projects,Very useful
1002,Projects,Somewhat useful
1005,Projects,Somewhat useful
1006,Projects,Very useful
1007,Projects,Somewhat useful
1009,Projects,Very useful
1011,Projects,Very useful
1012,Projects,Somewhat useful
1013,Projects,Very useful
1019,Projects,Very useful
1021,Projects,Very useful
1022,Projects,Very useful
1027,Projects,Somewhat useful
1028,Projects,Very useful
1029,Projects,Somewhat useful
1031,Projects,Very useful
1034,Projects,Very useful
1035,Projects,Somewhat useful
1037,Projects,Very useful
1039,Projects,Very useful
1040,Projects,Very useful
1041,Projects,Very useful
1044,Projects,Very useful
